ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
 1,choice,Port Alexachester,north,2500 ,29  ,2023-09-23,Mark?Mays,.schmidtkrystal@example.org,509.821.0932x647,"67032 Megan Cliffs Suite 876
Loveside, SD 53246.",Efectivo,Entregado.,Producto defectuoso,38 
 13,factor*,?Port Kelly,grow,2800  , 10,2023-11-20,Alan  Bird,eric87  example.org,369.774.6572x373,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,En camino,Producto?defectuoso,53 
15,song,Lindaport,TV,  200,11,2023-08-27,.Kelsey Lopez,vhill@example.org,?2661673098,"*30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,En camino,Producto defectuoso,78 
  19,education,East Janicemouth ,increase,1500 ,  2,2023-07-15,Cynthia Hayes,powersjimmy@example.org,491-474-2586,"664  Berger  Rapid
South  Suzanne,  WV  68526",Tarjeta,_Entregado,Producto defectuoso,  38
8,focus,Port Kelly_,job?,2800  ,21 ,2023-09-13,?Sharon Lowe,.matthew29@example.com,557.193.8141,"_4412 Lee Dam Apt. 872
Hunterbury, HI 03589",.Efectivo,*Entregado,Producto defectuoso, 25
29  ,trade,.Brendanberg,say, 300,11,2023-03-22,Adam Mueller?,paul02?example.com,2661673098?,"?4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo,Entregado*,Producto defectuoso_,78 
  5,professor,Briannaport?,spring,200 ,8  ,2023-03-22,Dr. Monica Woods,david09  example.com,?(175)317-5834,"50604 Anthony Villages
New William, ME 95446",_Tarjeta,.En camino,Producto defectuoso, 74
21  ,door,Larrychester*,spring,2300 ,18 ,2023-03-22,Mark*Mays,rbrown@example.org,?509.821.0932x647,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529?",Efectivo,Entregado,Producto defectuoso,  43
  3,firm,West Charles?,individual,  1300,12 ,2023-03-13,Alan Bird,karaware@example.net,001-557-543-1910,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Efectivo,Entregado,.,98
  29,worry,North Brittney,grow?,  300, 22,2023-08-17,Dr. Monica Woods,dhuber@example.com,621-875-1265x11205_,"025 Billy Row
Lisaside, AR 96338",Tarjeta,Entregado,Producto defectuoso*,  25
9,?involve,North Jasmine,job_,1300  ,12 ,2023-08-13,Samantha Hodges,karaware@example.net,001-557-543-1910,"50604 Anthony Villages
New William, ME 95446",Tarjeta,_En camino,Producto defectuoso,98
2  ,just,North Jasmine,individual,700 ,23  ,2023-09-23?,Daniel Garcia,estesjon@example.org,641-800-6599x2234,"USS Fuller
FPO AA 30334",Tarjeta,En*camino,Producto defectuoso ,14 
3 ,democratic,North Thomastown,job, 2800,15  ,2023-08-17,David Scott,harperdanielle@example.net,001-096-236-8217?,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063*",Efectivo,En camino*,_,18 
 13,strategy,South Thomas,north,  900,  27,2023-10-15,Lisa Stafford,lweaver@example.org,848-723-3346,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,?Entregado,Producto defectuoso, 49
10  , create,East Leah,say, 1100,23  ,_2023-06-07,David Norton,estesjon@example.org,(686)499-0991,"493*Cameron*Ramp
Veronicatown,*MI*81010",Tarjeta,En camino,,12  
6  , administration,_Valerietown,rich, 1100,9,2023-01-18,Larry Welch,?lweaver@example.org,870-860-8083x698,"?848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,Entregado ,,55  
2 ,involve,East Brittany,letter,  1600,8  ,2023-09-12,Samantha Parker,_sandersbeth@example.org,870-860-8083x698,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Efectivo,Entregado,,  19
 20,professor,Trujillofort.,popular,1300  ,  22,2023-09-13,Andrew Mitchell,.walkerraven@example.net,369.774.6572x373,"_18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Tarjeta?,En camino,Producto defectuoso*,  24
7 ,door,.Lake Juan,industry,2500  ,  22,2023-09-13, Daniel Garcia,steelejulian@example.net,(612)821-1834x900,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,Producto defectuoso,54
  12,focus,Jessechester,*letter, 2800,  28,?2023-07-25,Karl Cardenas ,krystalmcdaniel@example.org,001-557-543-1910,"769 Dickerson Drive
Jasminemouth, HI 08895",*Tarjeta,Entregado,Producto defectuoso, 97
 14,create.,Brendanberg,exist,2100 ,7  ,2023-01-04_,Angela  Taylor,david09@example.com,621-875-1265x11205,"025 Billy Row
Lisaside, AR 96338",Efectivo,Entregado., ,87  
  20,six,North Thomastown,movement,  2100,9,2023-07-08?,Andrew Mitchell_,lweaver@example.org,(612)821-1834x900,".29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,En camino,,74 
9,dog*,East Josephland,TV,300 , 15,2023-03-14 ,Roger  Stephens, wliu@example.net,001-890-231-3672x1535,"507 Johnson Port
Banksshire, AK 72140",Tarjeta,Entregado_,*,  43
  26,democratic,North Brittney,at, 600,8 ,.2023-09-23,Crystal Chambers,steelejulian@example.net,602.238.8997x526,"?233 Peterson Canyon
Tranmouth, ND 40770",*Efectivo,En camino,, 25
27,democratic,East Brittany,rich,800  ,16  ,2023-07-10*,Cynthia Hayes,powersjimmy@example.org,557.193.8141,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,.Entregado,, 74
19 ,firm_,East Janicemouth,forward, 200,  23,2023-03-14,Benjamin Chan,.estesjon@example.org,001-419-330-3873x87349,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,Entregado,Producto*defectuoso,  72
  30,administration_,Valerietown,say, 2800,  22,2023-08-17_,Carla Orozco,paul49*example.net, 001-419-330-3873x87349,"37970 Hudson Falls
Downshaven, PA 58533",Tarjeta,Entregado,Producto defectuoso,42
3 ,present,South Timothyberg,grow_,  2100,23 ,2023-07-25,_Mark Mays,walkerraven@example.net,870-860-8083x698,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,,54
5  ,worry,Milesburgh,set, 1100, 29,2022-12-04 ,Roger*Stephens,_ydavid@example.com,001-236-332-5014x39284,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,En camino_,?,97 
  29, focus,East Josephland,much ,  300,11,2023-05-05,Carla!Orozco,brianboyd@example.org,509.821.0932x647,"USS Fuller
FPO AA 30334",Efectivo,Entregado,,4 
16  ,.factor,West Charles,job,  700, 10,2022-12-04,Sean Mitchell,powersjimmy@example.org?,001-096-236-8217,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado_,?,  36
  1,song,East Josephland,finish, 2800,27  ,2023-10-15,Jessica Davis,_eric24@example.com,001-890-231-3672x1535,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063 ",?Tarjeta,Entregado,Producto defectuoso., 25
  6,involve,Milesburgh,leader*,1300 ,25,2023-08-17,Samantha Hodges,eric24@example.com,641-800-6599x2234,"493?Cameron?Ramp
Veronicatown,?MI?81010",.Tarjeta,Entregado,Producto defectuoso,38 
21 ,song,East Leah?,at, 1100, 16,2023-01-04,Dr. Monica Woods,brianboyd@example.org*,001-236-332-5014x39284,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta,En camino ,,43 
8,create,East Janicemouth,spring, 2100,11,2023-10-15,Susan Harvey,rdaugherty@example.net,602.238.8997x526,"?025 Billy Row
Lisaside, AR 96338",?Efectivo,Entregado,,43  
 13,_staff,Andrewside,set, 2500,8 ,2023-09-12,Kelsey Lopez, schmidtkrystal@example.org,001-890-231-3672x1535,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,En camino,Producto defectuoso.,  39
25 ,professor_,Andrewside,finish,200 ,9,2023-06-06 ,Angela Taylor,parkerandrew@example.org,+1-105-592-6193x7727,"*67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo.,Entregado,, 21
 11,democratic,?North Brittney,forward,  2600,11,2023-07-15,Roger Stephens_, paul02@example.com,509.821.0932x647,"507 Johnson Port
Banksshire, AK 72140",Efectivo ,Entregado, Producto defectuoso,72  
27,present,Brendanberg,member,2800 ,21 ,2023-03-22,Lisa Stafford,eric87?example.org,?509.821.0932x647,"?9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,En camino,*Producto defectuoso,25  
21  ,*dog, East Leah,individual,1600 ,27 ,*2023-08-13,_Roger Stephens,parkerandrew@example.org,001-236-332-5014x39284,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Efectivo,Entregado,_, 19
5  ,owner,North Thomastown*,finish., 700,  8,2023-08-27,_Brittney Guerra,walkerraven@example.net,001-236-332-5014x39284,"03346?Tony?Spring?Apt.?633
Ericberg,?AK?73272",Tarjeta,_Entregado,Producto defectuoso, 97
5 ,dog,Lake Juan,grow,3000  ,21  ,2023-09-01,_Karl Cardenas,steelejulian@example.net, 001-594-337-5421x87814,"?0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,Producto defectuoso, 28
  6,song,East Jonathan,say, 200, 27,2023-08-13,Samantha Hodges.,estesjon@example.org*,491-474-2586,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo,Entregado,?,39  
 11,just?,Nguyenshire,_rich,3000  , 13,2023-09-23,_Sharon Lowe,paul02@example.com,?280.504.6212,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,  55
22 ,present,?North Jasmine,say,200  , 26,2023-09-12,Roger Stephens,lharmon@example.net,857-262-8794,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,Producto defectuoso*,88
1 ,*trade,New Reginaldmouth,letter,700  ,29  ,2023-01-18,Cynthia Hayes,cwilliams@example.com,.(612)821-1834x900,".29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,Entregado,Producto defectuoso?,  25
11  ,home,Susanton,forward,1500 ,11,2023-03-14, Adam Mueller,karaware@example.net,369.774.6572x373,"29340 Murphy Parkway
North Robert, KS 42070 ",Efectivo?,*Entregado,Producto defectuoso*,  14
11  ,professor,Jessechester,member,2400 ,24  ,*2023-01-14,David Norton,harperdanielle@example.net,001-419-330-3873x87349 ,"233 Peterson Canyon
Tranmouth, ND 40770",Efectivo,En!camino,Producto defectuoso, 28
25  ,six,South Timothyberg,say, 700,10 ,2023-10-15*,Kelsey Lopez,powersjimmy@example.org,2661673098 ,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,Producto  defectuoso,53  
10 ,wait,.North Thomastown,industry,1100  , 17,2023-09-23?,Michelle Mitchell,.schmidtkrystal@example.org,280.504.6212,"664 Berger Rapid
South Suzanne, WV 68526.",Efectivo ,.En camino,Producto defectuoso,54
23 ,*create,Lindaport,increase,  2800,22 ,*2023-09-12,Samantha Hodges,*steelejulian@example.net,(314)325-7035x737,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,,  49
 13,song,_East Janicemouth,finish,  1500, 7,2023-06-21.,Jessica Davis,?hornebeth@example.com,.280.504.6212,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo,_Entregado,Producto defectuoso,88
7 ,song,West Charles,forward,900 ,12  ,2023-08-27,Daniel Garcia.,dhuber  example.com,001-338-955-6200,"50604 Anthony Villages
New William, ME 95446",Efectivo,En camino,_Producto defectuoso,4 
15,home,Susanton,movement,1500  ,18  , 2023-06-07,Jessica Davis_,eric87@example.org?,(101)988-9703x8562,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,_En camino,Producto defectuoso,  49
 5, democratic,East?Leah,industry, 800,15  ,2023-07-08,Angela Taylor,krystalmcdaniel@example.org?,001-557-543-1910,"*22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo,En camino?,Producto defectuoso., 24
 3,firm*,?Port Kelly,industry,2100 ,11,2023-07-25,Susan Harvey ,paul49@example.net,372.568.4886x317,"025 Billy Row
Lisaside, AR 96338",Efectivo,Entregado,Producto defectuoso?,  39
23 ,trade*,North  Brittney,much,900  ,8  ,2023-08-13,Robert Bryant,karaware@example.net,870-860-8083x698,"_7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,_Entregado,Producto defectuoso,72  
29 ,dog,Milesburgh?,TV,700  , 27, 2023-01-04,Samantha!Hodges,edward94@example.org,621-875-1265x11205,"915 Mathis Camp Apt. 447
Thomastown, MS 44338 ",Tarjeta, Entregado,Producto defectuoso,74 
 12,staff,East Leah,pay,300 ,11,_2023-07-10,Mark Mays*,powersjimmy@example.org,?602.238.8997x526,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,En camino,*Producto defectuoso,72  
1  ,wait,.South Timothyberg,forward,600 ,13 ,2023-07-25,Andrew Mitchell,parkerandrew@example.org_,(101)988-9703x8562,"664 Berger Rapid
South Suzanne, WV 68526",Tarjeta,Entregado ,,98
  10,owner,Valerietown,rich,2500  ,22  ,2023-09-01,Adam Mueller,karaware@example.net,(101)988-9703x8562,"67032 Megan Cliffs Suite 876
Loveside, SD 53246.",Tarjeta,Entregado,., 97
15,choice,Lindaport,spring,  700,  16,2023-02-09,Larry Welch,schmidtkrystal@example.org,602.238.8997x526*,"03346 Tony Spring Apt. 633
Ericberg, AK 73272_",?Efectivo,Entregado,Producto defectuoso,  38
26  ,door,Vasquezborough,group,2500 ,16  ,2023-01-18*,Dr. Monica Woods,sandersbeth@example.org ,369.774.6572x373,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,Entregado,,  24
 24,just,East Janicemouth,despite, 700, 22,2023-06-17,Andrew Mitchell,lweaver@example.org ,001-236-332-5014x39284,"664 Berger Rapid
South Suzanne, WV 68526_",?Efectivo,Entregado,Producto defectuoso,14 
14  ,song,South Timothyberg,spring, 2100,  27,2023-02-09.,Jessica Davis,ydavid@example.com,.(612)821-1834x900,"0827 Jill Cape Suite 299
Angieport, DC 15542 ",Tarjeta,Entregado,Producto!defectuoso,88
14 ,operation,East Leah*,member,2800 , 18,2023-02-09,Roger Stephens,powersjimmy@example.org,(686)499-0991,"493 Cameron Ramp
Veronicatown, MI 81010",.Tarjeta,Entregado?,Producto defectuoso,43 
  20,*home,Lindaport,spring,800 ,18  , 2023-05-05,Sean Mitchell ,rdaugherty@example.net,001-890-231-3672x1535,"0262*Cheryl*Union
Sampsonfurt,*ME*63401",Tarjeta,Entregado, , 19
7 ,trade,New Reginaldmouth,job,900 , 8,*2023-01-14, Andrew Mitchell,?krystalmcdaniel@example.org,641-800-6599x2234,".29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta,En camino*,?,  24
 16,kitchen,*Briannaport,finish, 2300,27 ,2023-07-08,Roger Stephens,dhuber?example.com,(314)325-7035x737,"?9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Tarjeta,Entregado,Producto  defectuoso,  25
 3,professor ,Susanton,group, 800,11,.2023-06-28,Cynthia Hayes?,*karaware@example.net,(314)325-7035x737,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Efectivo,Entregado,*Producto defectuoso, 83
24 ,_trade,Jodichester,grow,900  ,11,2023-02-09,Michelle Mitchell,?david09@example.com,870-860-8083x698,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Efectivo,Entregado,Producto?defectuoso,  87
2  ,present?,Nguyenshire,spring,  2400,  26, 2023-03-13,Juan Manning_,krystalmcdaniel@example.org,369.774.6572x373,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Tarjeta,En camino,Producto defectuoso, 18
 11,?factor,?Lake Juan,north,  2100,11,2023-03-22,Juan Manning,schmidtkrystal@example.org,(475)336-0709x87999,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo,Entregado,,54
 23,base_,North!Brittney,leader,300  , 30,2023-07-25,Juan Manning_,powersjimmy@example.org,001-557-543-1910,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,En camino_,Producto defectuoso,98
  17,focus,Larrychester,pay,1600  ,14 ,2023-06-28,Dr. Monica Woods,paul49@example.net_,372.568.4886x317,"67032?Megan?Cliffs?Suite?876
Loveside,?SD?53246",Tarjeta,Entregado,,  49
  28,present,East Leah,whom,  2000,9,2023-11-20,Mark Mays,walkerraven  example.net,557.193.8141,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta_,Entregado,Producto defectuoso,83  
22 ,up?,Brendanberg,increase*,200  ,25,2023-08-13,Susan Harvey,matthew29@example.com,557.193.8141,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,En camino,Producto defectuoso, 55
  29,owner,East Janicemouth?,group,  1100,  14,2023-05-06,Daniel Garcia,lweaver@example.org,*509.821.0932x647,"91315 Simpson Fork Apt. 336
South Mark, GA 64860*",Efectivo ,Entregado,, 39
22 ,operation,.Lake Juan,spring,  2400, 21,?2023-01-04,Robert Bryant,sandersbeth@example.org, (612)821-1834x900,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",?Tarjeta,Entregado,Producto defectuoso, 78
  11,?factor,_Lake Juan,much, 2600,27  ,2023-07-08 ,Roger Stephens,wwilson@example.org,001-096-236-8217,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado.,.Producto defectuoso,28  
17 ,strategy,East Brittany_,forward,  3000,25,2023-05-05 ,Charles Williams,sandersbeth@example.org,*(686)499-0991,"29340 Murphy Parkway
North Robert, KS 42070",Efectivo ,En camino,*,19 
7  , food,Valerietown?,grow*, 2100,  23,?2023-03-13,Andrew Mitchell?,paul49@example.net,525-194-7529,"848  Jimmy  Hill  Apt.  415
Stanleyside,  MA  75473",Tarjeta,En camino,Producto defectuoso, 21
  26,door,East Janicemouth.,_pay,2500  , 17,2023-11-20,Crystal Chambers,.hornebeth@example.com,857-262-8794 ,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",*Efectivo,*En camino,Producto defectuoso,30
 26,strategy,Jodichester,much,  900,13  ,2023-03-22,Samantha Hodges,harperdanielle@example.net, 602.238.8997x526,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,Producto?defectuoso,14  
14  ,firm,Port Kelly,increase,  700,  24,2023-06-06,Sharon Lowe,paul49@example.net,001-557-543-1910," 2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,En camino,,  43
2 ,?staff,Trujillofort,increase ,600 ,  17,2023-06-21,Andrew Mitchell,krystalmcdaniel@example.org,(101)988-9703x8562,"233 Peterson Canyon
Tranmouth, ND 40770",Tarjeta*,*Entregado,Producto defectuoso,39  
15,.base,Trujillofort,job, 1100, 17,*2023-06-28,Adam Mueller,estesjon@example.org,641-800-6599x2234," 22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,Entregado,Producto defectuoso?,  38
27,involve,Susanton,budget.,700  ,  13,2023-05-06,Larry Welch,sandersbeth@example.org,491-474-2586?,"493 Cameron Ramp
Veronicatown, MI 81010",Efectivo, En camino,Producto defectuoso,39  
3  ,strategy,*Vasquezborough,job_,600 , 10,2023-02-09*,Cynthia Hayes,powersjimmy@example.org,(475)336-0709x87999 ,"9978  Kenneth  Plaza  Suite  069
Monicafurt,  NM  39529",Tarjeta,Entregado,Producto defectuoso, 24
 25,kitchen,Larrychester*,spring,  200,  26,2023-07-25,.David Norton,powersjimmy@example.org,848-723-3346,"664 Berger Rapid
South Suzanne, WV 68526",Efectivo,Entregado,Producto*defectuoso, 36
1 ,.professor,New Reginaldmouth_,group,800  ,29 , 2023-06-07,Roger Stephens ,hornebeth@example.com,001-594-337-5421x87814,"29340 Murphy Parkway
North Robert, KS 42070",.Efectivo,Entregado,Producto defectuoso,  25
 22,professor,Andrewside,movement,  1300, 22,2023-07-10,Adam Mueller,briangonzales@example.net.,557.193.8141,"67032 Megan Cliffs Suite 876
Loveside, SD 53246 ",Tarjeta,Entregado_,Producto defectuoso,19  
  28,factor,East Brittany,say,2500  , 23,2023-04-14_,*Carla Orozco,_rbrown@example.org,848-723-3346,"USS Fuller
FPO AA 30334",Tarjeta,En camino,Producto?defectuoso,  24
  2,_involve,Port Alexachester,step,900  , 18,?2023-03-22, Jennifer Holmes,lweaver@example.org,001-557-543-1910,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta ,Entregado,Producto defectuoso,88
  16,door,Valerietown,industry?,2000  ,23  ,*2023-03-13,Samantha Hodges,karaware@example.net,870-860-8083x698,"493  Cameron  Ramp
Veronicatown,  MI  81010",*Tarjeta,Entregado?,,  21
1  ,kitchen,*Brendanberg,member,200 , 27,2023-08-13,Sharon Lowe.,cwilliams@example.com,2661673098,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",Tarjeta,Entregado,Producto defectuoso,49 
4  ,professor,Jodichester,*grow,  200,  18,2023-07-15.,David Scott,_estesjon@example.org,848-723-3346,"7474 Sean Pine
Frazierchester, OK 57469.",Efectivo,En camino,Producto?defectuoso,14  
8,owner,Milesburgh,letter., 200, 22,2023-08-13,David Scott,matthew29@example.com,525-194-7529,"29340 Murphy Parkway
North Robert, KS 42070",Tarjeta, Entregado,,12  
 26,administration,West Charles,pay,900 ,21 ,2023-09-12,Benjamin Chan?,steelejulian@example.net,857-262-8794,"37970  Hudson  Falls
Downshaven,  PA  58533",*Tarjeta,Entregado,,  4
  1,under,Vasquezborough,popular,1100  ,16 ,2023-07-10,Samantha*Parker,cwilliams@example.com,001-338-955-6200_,"PSC 2182, Box 8243
APO AP 79039",Efectivo,Entregado,_,  55
16 ,focus,North Thomastown,increase,700  ,  17,2023-11-20,David Norton,matthew29@example.com,509.821.0932x647_,"7474 Sean Pine
Frazierchester, OK 57469?",Efectivo,.Entregado,?Producto defectuoso,  28
  16,home,East Leah,increase,1500  ,26 ,2023-06-17,?Lisa Stafford,brianboyd@example.org,001-236-332-5014x39284,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,Entregado,Producto defectuoso ,  14
1  ,operation,Valerietown,industry,2500  , 18,_2023-05-06,Dr. Monica Woods,matthew29@example.com,630-469-6433,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta,Entregado ,Producto defectuoso,54
2 ,just,East Brittany,rich,900 ,28  ,2022-12-04?,Dr. Monica Woods,sandersbeth@example.org_,001-557-543-1910,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,En camino,Producto defectuoso,30
9,education,_Vasquezborough,job_,  2500, 8,2023-06-06,Michelle Mitchell,parkerandrew@example.org,001-419-330-3873x87349,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,,24  
25 ,.six,New Reginaldmouth,popular,700 ,25,2023-08-17,Kelsey Lopez,sandersbeth@example.org,001-338-955-6200,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Tarjeta?,.Entregado,Producto defectuoso?,  21
24  ,if , North Brittney,TV,2000 ,24  ,2023-03-22,Robert Bryant,?sandersbeth@example.org,*(314)325-7035x737,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473", Tarjeta,En camino?,Producto defectuoso,28  
